what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387428855019
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387429005555
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1387429009486
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387429009581
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387429009613
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1387429009623
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387429015837
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387429019489
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387429019489
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1387429543832
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1387429545124
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387429545216
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387429545257
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1387429545273
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1387429549454
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387429556994
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1387429559213
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1387429564447
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1387429574227
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1387429594976
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1387429603124
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1387429606217
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1387429607525
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1387429631785
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1387429652158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387429703300
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387429816911
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387429859148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387429889972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387429901164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387429974912
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1387430011443
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387430026374
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387430026375
started,bundle,org.eclipse.linuxtools.profiling.launch,0.9.0.201202152032,"org.eclipse.linuxtools.profiling.launch",1387430029217
started,bundle,org.eclipse.linuxtools.callgraph.launch,0.9.0.201202152032,"org.eclipse.linuxtools.callgraph.launch",1387430029218
started,bundle,org.eclipse.linuxtools.oprofile.launch,0.3.1.201202152032,"org.eclipse.linuxtools.oprofile.launch",1387430029222
started,bundle,org.eclipse.linuxtools.valgrind.core,0.9.0.201202152032,"org.eclipse.linuxtools.valgrind.core",1387430029234
started,bundle,org.eclipse.linuxtools.valgrind.launch,0.9.0.201202152032,"org.eclipse.linuxtools.valgrind.launch",1387430029237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387430042602
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387430072695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387430078425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1387430091761
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.properties",1387430099951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387430099997
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1387430111450
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1387430114568
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387430133807
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387430138186
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387430226925
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1387430228817
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1387430234866
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387430234866
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387430236957
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387430237001
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1387430237015
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387430250295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1387430267235
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1387430270567
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1387430281047
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1387430286652
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1387430287718
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1387430288236
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1387430290815
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1387430292505
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387430297400
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387430318379
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1387430322728
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1387430323888
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1387430339942
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387430342313
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387430358550
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1387430359979
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1387430360787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387430369446
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1387430372016
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1387430372016
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387430372032
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387430374206
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387430374247
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1387430374260
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387430375958
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1387430378587
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1387430386701
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1387430401642
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387430401727
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387430401767
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1387430401781
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387430404782
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1387430406408
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1387430406906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1387430408372
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1387430409908
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387430411149
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387430411150
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387430412853
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387430412853
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1387430417665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387430419731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387430430039
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387430431657
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1387430433251
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.shiftLeft",1387430436294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1387430437131
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1387430445743
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1387430451638
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1387430472782
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387430487736
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387430558791
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1387430585761
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1387430602150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1387430603538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387430648270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387430699285
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387430702807
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387430707294
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387430736847
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387430736879
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387430754021
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387430754022
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1387430758868
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387430764324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387430771712
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1387430774516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387430775132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387430799031
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1387430834316
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387430834758
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387430850258
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387430906692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387430908452
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1387430932755
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1387430972074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387430976164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387430977730
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387430979611
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387430988879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387431000491
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387431034118
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387431034872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387431034880
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1387431049442
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387431058685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387431082592
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1387431088218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387431092867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387431103758
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1387431114135
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1387431120242
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1387431121127
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1387431122699
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387431129097
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387431129143
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387431134045
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387431134080
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387431143103
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387431143103
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387431144707
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387431144707
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1387431166395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387431176370
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387431181060
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1387431195282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387431246529
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387431369564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387431399585
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387431745206
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1387431752697
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1387431776487
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1387431864184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387431872992
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387431883754
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387431883826
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387431883863
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387431887342
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1387431890858
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387431895468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1387431898066
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387431898137
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387431898167
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1387431903419
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387431906142
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1387431908660
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387431909265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1387431910868
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1387431913045
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1387431918296
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387431920930
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387431922231
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1387431926204
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1387431927068
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1387431928442
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1387431930045
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1387431955567
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1387431959326
